CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level,Cluster,Color
13240.0,97,8,1738.52,2,1,2,212,5,Bronze,3,yellow
13241.0,412,1,115.58,4,4,4,444,12,Platinum,1,green
13242.0,113,7,699.4,3,2,3,323,8,Silver,3,yellow
13243.0,204,5,1278.04,3,2,2,322,7,Silver,3,yellow
13244.0,93,1,121.74000000000001,2,4,4,244,10,Gold,1,green
13245.0,51,2,989.22,2,3,2,232,7,Silver,2,blue
13246.0,19,11,3387.43,1,1,1,111,3,Bronze,0,red
13247.0,18,4,501.12,1,2,3,123,6,Silver,2,blue
13248.0,125,2,465.68,3,3,3,333,9,Gold,1,green
13249.0,93,9,1608.93,2,1,2,212,5,Bronze,3,yellow
13250.0,461,2,256.04,4,3,4,434,11,Platinum,1,green
13251.0,403,1,252.68,4,4,4,444,12,Platinum,1,green
13252.0,395,2,399.3,4,3,3,433,10,Gold,1,green
13253.0,157,4,2951.11,3,2,1,321,6,Silver,3,yellow
13254.0,377,1,51.410000000000004,3,4,4,344,11,Platinum,1,green
13255.0,10,3,904.46,1,3,2,132,6,Silver,2,blue
13257.0,437,1,149.75,4,4,4,444,12,Platinum,1,green
13258.0,12,5,1035.18,1,2,2,122,5,Bronze,2,blue
13259.0,62,9,1433.38,2,1,2,212,5,Bronze,3,yellow
13260.0,62,1,557.62,2,4,3,243,9,Gold,2,blue
13261.0,269,2,944.1,3,3,2,332,8,Silver,3,yellow
13262.0,264,3,573.45,3,3,3,333,9,Gold,3,yellow
13263.0,2,39,8704.69,1,1,1,111,3,Bronze,0,red
13264.0,443,1,722.5600000000001,4,4,3,443,11,Platinum,1,green
13265.0,54,5,2107.66,2,2,2,222,6,Silver,3,yellow
13266.0,12,19,6135.04,1,1,1,111,3,Bronze,0,red
13267.0,3,36,9758.26,1,1,1,111,3,Bronze,0,red
13268.0,18,11,3214.69,1,1,1,111,3,Bronze,0,red
13269.0,2,28,8891.7,1,1,1,111,3,Bronze,0,red
13270.0,367,1,1180.0,3,4,2,342,9,Gold,1,green
13271.0,38,1,217.38,2,4,4,244,10,Gold,2,blue
13272.0,32,2,276.56,2,3,4,234,9,Gold,2,blue
13273.0,114,1,138.98,3,4,4,344,11,Platinum,1,green
13274.0,410,1,360.85,4,4,3,443,11,Platinum,1,green
13275.0,384,2,241.66,4,3,4,434,11,Platinum,1,green
13276.0,64,5,1939.26,2,2,2,222,6,Silver,3,yellow
13277.0,16,7,523.3,1,2,3,123,6,Silver,2,blue
13278.0,41,4,1435.85,2,2,2,222,6,Silver,2,blue
13279.0,79,1,137.75,2,4,4,244,10,Gold,1,green
13280.0,123,7,2322.63,3,2,1,321,6,Silver,3,yellow
13281.0,440,1,350.85,4,4,3,443,11,Platinum,1,green
13282.0,19,4,1313.19,1,2,2,122,5,Bronze,2,blue
13283.0,60,4,373.36,2,2,3,223,7,Silver,2,blue
13284.0,331,1,201.19,3,4,4,344,11,Platinum,1,green
13285.0,24,6,3364.59,1,2,1,121,4,Bronze,0,red
13286.0,601,1,734.91,4,4,3,443,11,Platinum,1,green
13287.0,604,3,781.59,4,3,3,433,10,Gold,3,yellow
13288.0,444,5,927.61,4,2,2,422,8,Silver,3,yellow
13289.0,724,1,307.95,4,4,4,444,12,Platinum,1,green
13290.0,439,1,208.63,4,4,4,444,12,Platinum,1,green
13291.0,156,11,3320.84,3,1,1,311,5,Bronze,3,yellow
13292.0,39,5,994.51,2,2,2,222,6,Silver,2,blue
13293.0,393,6,1192.94,4,2,2,422,8,Silver,3,yellow
13294.0,190,3,1689.53,3,3,2,332,8,Silver,3,yellow
13295.0,360,4,1101.97,3,2,2,322,7,Silver,3,yellow
13296.0,138,6,792.51,3,2,3,323,8,Silver,3,yellow
13297.0,8,7,4368.62,1,2,1,121,4,Bronze,0,red
13298.0,2,1,360.0,1,4,3,143,8,Silver,2,blue
13299.0,269,3,1218.7,3,3,2,332,8,Silver,3,yellow
13300.0,170,3,1285.51,3,3,2,332,8,Silver,3,yellow
13301.0,104,4,618.09,3,2,3,323,8,Silver,3,yellow
13302.0,156,2,159.2,3,3,4,334,10,Gold,1,green
13303.0,401,1,61.72,4,4,4,444,12,Platinum,1,green
13304.0,352,4,1217.99,3,2,2,322,7,Silver,3,yellow
13305.0,5,16,3754.71,1,1,1,111,3,Bronze,0,red
13306.0,431,1,53.65,4,4,4,444,12,Platinum,1,green
13307.0,121,3,273.34,3,3,4,334,10,Gold,1,green
13308.0,23,4,1670.3700000000001,1,2,2,122,5,Bronze,2,blue
13309.0,8,6,1706.3700000000001,1,2,2,122,5,Bronze,2,blue
13310.0,29,5,1541.2,2,2,2,222,6,Silver,2,blue
13311.0,5,2,598.57,1,3,3,133,7,Silver,2,blue
13312.0,452,1,124.75,4,4,4,444,12,Platinum,1,green
13313.0,23,12,3445.32,1,1,1,111,3,Bronze,0,red
13314.0,2,3,775.94,1,3,3,133,7,Silver,2,blue
13315.0,690,1,310.26,4,4,4,444,12,Platinum,1,green
13316.0,38,10,13191.57,2,1,1,211,4,Bronze,0,red
13317.0,67,19,6486.091,2,1,1,211,4,Bronze,0,red
13318.0,2,3,640.76,1,3,3,133,7,Silver,2,blue
13319.0,6,58,22082.5,1,1,1,111,3,Bronze,0,red
13320.0,79,6,2228.1,2,2,1,221,5,Bronze,3,yellow
13321.0,73,2,567.36,2,3,3,233,8,Silver,2,blue
13322.0,18,1,199.48000000000002,1,4,4,144,9,Gold,2,blue
13323.0,4,5,787.85,1,2,3,123,6,Silver,2,blue
13324.0,37,18,10513.47,2,1,1,211,4,Bronze,0,red
13325.0,82,1,675.3,2,4,3,243,9,Gold,2,blue
13326.0,433,1,281.76,4,4,4,444,12,Platinum,1,green
13327.0,39,20,9879.48,2,1,1,211,4,Bronze,0,red
13328.0,317,1,1308.48,3,4,2,342,9,Gold,1,green
13329.0,32,8,5112.97,2,1,1,211,4,Bronze,0,red
13330.0,93,6,2806.18,2,2,1,221,5,Bronze,3,yellow
13331.0,402,1,262.4,4,4,4,444,12,Platinum,1,green
13332.0,15,1,350.9,1,4,3,143,8,Silver,2,blue
13333.0,412,3,1015.74,4,3,2,432,9,Gold,3,yellow
13334.0,83,5,6263.75,2,2,1,221,5,Bronze,3,yellow
13336.0,78,1,795.12,2,4,3,243,9,Gold,2,blue
13337.0,547,1,1575.26,4,4,2,442,10,Gold,1,green
13338.0,158,4,2445.62,3,2,1,321,6,Silver,3,yellow
13339.0,201,1,860.12,3,4,2,342,9,Gold,1,green
13340.0,46,12,22100.56,2,1,1,211,4,Bronze,0,red
13341.0,261,1,775.85,3,4,3,343,10,Gold,1,green
13343.0,178,1,353.43,3,4,3,343,10,Gold,1,green
13344.0,68,3,2543.72,2,3,1,231,6,Silver,3,yellow
13345.0,288,1,389.5,3,4,3,343,10,Gold,1,green
13346.0,463,6,299.4,4,2,4,424,10,Gold,3,yellow
13347.0,71,1,341.36,2,4,3,243,9,Gold,1,green
13348.0,65,1,233.76,2,4,4,244,10,Gold,1,green
13349.0,11,1,247.32,1,4,4,144,9,Gold,2,blue
13350.0,17,2,979.12,1,3,2,132,6,Silver,2,blue
13351.0,67,1,373.94,2,4,3,243,9,Gold,1,green
13352.0,61,1,397.97999999999996,2,4,3,243,9,Gold,2,blue
13354.0,72,1,743.53,2,4,3,243,9,Gold,2,blue
13355.0,123,1,674.7,3,4,3,343,10,Gold,1,green
13356.0,81,1,768.24,2,4,3,243,9,Gold,2,blue
13357.0,258,5,3838.36,3,2,1,321,6,Silver,3,yellow
13358.0,269,1,439.03,3,4,3,343,10,Gold,1,green
13359.0,64,2,1043.31,2,3,2,232,7,Silver,2,blue
13360.0,432,4,1553.65,4,2,2,422,8,Silver,3,yellow
13361.0,473,2,1450.5,4,3,2,432,9,Gold,3,yellow
13362.0,10,7,5394.07,1,2,1,121,4,Bronze,0,red
13363.0,18,3,1723.86,1,3,2,132,6,Silver,2,blue
13364.0,72,1,134.95999999999998,2,4,4,244,10,Gold,1,green
13365.0,34,2,2225.37,2,3,1,231,6,Silver,2,blue
13366.0,51,1,56.160000000000004,2,4,4,244,10,Gold,1,green
13367.0,432,1,510.20000000000005,4,4,3,443,11,Platinum,1,green
13368.0,257,4,1121.5,3,2,2,322,7,Silver,3,yellow
13369.0,366,1,616.5600000000001,3,4,3,343,10,Gold,1,green
13370.0,372,1,1509.74,3,4,2,342,9,Gold,1,green
13371.0,506,2,2297.66,4,3,1,431,8,Silver,3,yellow
13372.0,90,1,378.64,2,4,3,243,9,Gold,1,green
13373.0,61,6,7587.1900000000005,2,2,1,221,5,Bronze,0,red
13374.0,415,2,422.8,4,3,3,433,10,Gold,1,green
13375.0,89,2,1792.23,2,3,2,232,7,Silver,3,yellow
13376.0,100,3,1019.76,3,3,2,332,8,Silver,3,yellow
13377.0,397,2,1552.88,4,3,2,432,9,Gold,3,yellow
13379.0,27,3,572.56,2,3,3,233,8,Silver,2,blue
13380.0,433,1,62.4,4,4,4,444,12,Platinum,1,green
13381.0,32,12,8224.37,2,1,1,211,4,Bronze,0,red
13382.0,281,5,1387.58,3,2,2,322,7,Silver,3,yellow
13383.0,544,1,305.28000000000003,4,4,4,444,12,Platinum,1,green
13384.0,31,11,6680.83,2,1,1,211,4,Bronze,0,red
13385.0,330,1,534.57,3,4,3,343,10,Gold,1,green
13386.0,415,2,835.46,4,3,3,433,10,Gold,1,green
13387.0,418,1,189.44,4,4,4,444,12,Platinum,1,green
13388.0,132,3,1185.65,3,3,2,332,8,Silver,3,yellow
13389.0,12,3,797.96,1,3,3,133,7,Silver,2,blue
13390.0,75,1,544.08,2,4,3,243,9,Gold,2,blue
13391.0,204,1,59.8,3,4,4,344,11,Platinum,1,green
13392.0,678,1,91.14,4,4,4,444,12,Platinum,1,green
13393.0,584,4,1131.45,4,2,2,422,8,Silver,3,yellow
13394.0,2,19,6621.7,1,1,1,111,3,Bronze,0,red
13395.0,186,3,1180.23,3,3,2,332,8,Silver,3,yellow
13396.0,30,2,1360.99,2,3,2,232,7,Silver,2,blue
13397.0,73,10,3191.87,2,1,1,211,4,Bronze,3,yellow
13398.0,193,2,670.34,3,3,3,333,9,Gold,1,green
13399.0,465,3,275.4,4,3,4,434,11,Platinum,1,green
13400.0,583,1,310.83,4,4,4,444,12,Platinum,1,green
13402.0,128,4,1535.13,3,2,2,322,7,Silver,3,yellow
13403.0,18,3,229.5,1,3,4,134,8,Silver,2,blue
13404.0,2,2,252.49,1,3,4,134,8,Silver,2,blue
13405.0,75,6,1213.811,2,2,2,222,6,Silver,3,yellow
13406.0,428,2,568.92,4,3,3,433,10,Gold,1,green
13407.0,579,3,2244.7,4,3,1,431,8,Silver,3,yellow
13408.0,2,106,51733.462,1,1,1,111,3,Bronze,0,red
13410.0,25,9,2201.96,1,1,2,112,4,Bronze,0,red
13411.0,108,1,213.55,3,4,4,344,11,Platinum,1,green
13412.0,621,1,487.34999999999997,4,4,3,443,11,Platinum,1,green
13413.0,640,6,429.44,4,2,3,423,9,Gold,3,yellow
13414.0,134,6,2494.14,3,2,1,321,6,Silver,3,yellow
13415.0,473,4,800.67,4,2,3,423,9,Gold,3,yellow
13416.0,44,3,940.8000000000001,2,3,2,232,7,Silver,2,blue
13417.0,5,6,1669.49,1,2,2,122,5,Bronze,2,blue
13418.0,12,31,12233.6,1,1,1,111,3,Bronze,0,red
13419.0,64,1,221.06,2,4,4,244,10,Gold,1,green
13420.0,150,2,159.85,3,3,4,334,10,Gold,1,green
13421.0,41,8,4103.12,2,1,1,211,4,Bronze,0,red
13422.0,65,1,2626.3,2,4,1,241,7,Silver,2,blue
13423.0,429,1,217.03,4,4,4,444,12,Platinum,1,green
13424.0,450,1,572.77,4,4,3,443,11,Platinum,1,green
13425.0,109,5,3403.63,3,2,1,321,6,Silver,3,yellow
13426.0,1,22,8167.38,1,1,1,111,3,Bronze,0,red
13427.0,20,6,1006.53,1,2,2,122,5,Bronze,2,blue
13428.0,11,3,499.98,1,3,3,133,7,Silver,2,blue
13429.0,11,4,1006.8,1,2,2,122,5,Bronze,2,blue
13430.0,19,2,679.45,1,3,3,133,7,Silver,2,blue
13431.0,68,8,3316.24,2,1,1,211,4,Bronze,3,yellow
13432.0,572,2,439.1,4,3,3,433,10,Gold,1,green
13433.0,502,4,658.3199999999999,4,2,3,423,9,Gold,3,yellow
13434.0,75,5,1666.8600000000001,2,2,2,222,6,Silver,3,yellow
13435.0,6,9,4475.2300000000005,1,1,1,111,3,Bronze,0,red
13436.0,2,1,196.89,1,4,4,144,9,Gold,2,blue
13437.0,15,7,3408.06,1,2,1,121,4,Bronze,0,red
13438.0,548,1,46.5,4,4,4,444,12,Platinum,1,green
13439.0,256,3,986.61,3,3,2,332,8,Silver,3,yellow
13440.0,424,7,1295.25,4,2,2,422,8,Silver,3,yellow
13441.0,92,2,720.9,2,3,3,233,8,Silver,2,blue
13442.0,668,3,419.87,4,3,3,433,10,Gold,1,green
13443.0,449,6,1280.16,4,2,2,422,8,Silver,3,yellow
13444.0,375,2,631.6800000000001,3,3,3,333,9,Gold,1,green
13445.0,627,1,241.89999999999998,4,4,4,444,12,Platinum,1,green
13446.0,431,11,3881.89,4,1,1,411,6,Silver,3,yellow
13447.0,24,3,1129.14,1,3,2,132,6,Silver,2,blue
13448.0,17,13,9240.87,1,1,1,111,3,Bronze,0,red
13449.0,24,1,291.88,1,4,4,144,9,Gold,2,blue
13450.0,27,13,4120.04,2,1,1,211,4,Bronze,0,red
13451.0,27,11,7190.92,2,1,1,211,4,Bronze,0,red
13452.0,260,3,729.8,3,3,3,333,9,Gold,3,yellow
13453.0,166,3,781.6899999999999,3,3,3,333,9,Gold,3,yellow
13454.0,642,1,219.87,4,4,4,444,12,Platinum,1,green
13455.0,25,6,2905.93,1,2,1,121,4,Bronze,0,red
13456.0,18,6,1766.72,1,2,2,122,5,Bronze,2,blue
13457.0,689,2,148.22,4,3,4,434,11,Platinum,1,green
13458.0,8,16,11959.27,1,1,1,111,3,Bronze,0,red
13459.0,625,2,1160.4099999999999,4,3,2,432,9,Gold,3,yellow
13460.0,30,2,183.44,2,3,4,234,9,Gold,2,blue
13461.0,39,6,4160.0,2,2,1,221,5,Bronze,0,red
13462.0,253,5,1153.85,3,2,2,322,7,Silver,3,yellow
13464.0,59,6,3097.64,2,2,1,221,5,Bronze,3,yellow
13465.0,447,2,931.12,4,3,2,432,9,Gold,1,green
13466.0,185,5,1013.35,3,2,2,322,7,Silver,3,yellow
13467.0,11,2,1083.71,1,3,2,132,6,Silver,2,blue
13468.0,2,72,13390.51,1,1,1,111,3,Bronze,0,red
13469.0,654,1,82.4,4,4,4,444,12,Platinum,1,green
13470.0,100,2,165.0,3,3,4,334,10,Gold,1,green
13471.0,2,4,2531.58,1,2,1,121,4,Bronze,2,blue
13472.0,464,2,592.24,4,3,3,433,10,Gold,1,green
13473.0,61,8,2657.7599999999998,2,1,1,211,4,Bronze,3,yellow
13474.0,237,3,663.79,3,3,3,333,9,Gold,3,yellow
13475.0,192,4,1431.78,3,2,2,322,7,Silver,3,yellow
13476.0,179,5,2061.4700000000003,3,2,2,322,7,Silver,3,yellow
13477.0,38,11,2834.17,2,1,1,211,4,Bronze,0,red
13478.0,470,5,2215.78,4,2,1,421,7,Silver,3,yellow
13479.0,201,4,851.37,3,2,2,322,7,Silver,3,yellow
13480.0,417,2,627.82,4,3,3,433,10,Gold,1,green
13481.0,46,11,3830.84,2,1,1,211,4,Bronze,0,red
13482.0,233,2,336.09,3,3,4,334,10,Gold,1,green
13483.0,66,1,140.34,2,4,4,244,10,Gold,1,green
13484.0,242,3,790.72,3,3,3,333,9,Gold,3,yellow
13485.0,234,11,3019.2200000000003,3,1,1,311,5,Bronze,3,yellow
13486.0,79,3,1122.41,2,3,2,232,7,Silver,3,yellow
13487.0,58,5,846.87,2,2,3,223,7,Silver,3,yellow
13488.0,18,23,15587.88,1,1,1,111,3,Bronze,0,red
13489.0,106,4,449.52,3,2,3,323,8,Silver,3,yellow
13490.0,655,1,154.25,4,4,4,444,12,Platinum,1,green
13491.0,52,27,4566.56,2,1,1,211,4,Bronze,0,red
13494.0,312,1,316.26000000000005,3,4,4,344,11,Platinum,1,green
13495.0,8,10,5374.26,1,1,1,111,3,Bronze,0,red
13496.0,11,2,653.33,1,3,3,133,7,Silver,2,blue
13497.0,283,6,1320.33,3,2,2,322,7,Silver,3,yellow
13498.0,731,1,327.38,4,4,4,444,12,Platinum,1,green
13499.0,18,5,1159.11,1,2,2,122,5,Bronze,2,blue
13500.0,24,4,1466.3,1,2,2,122,5,Bronze,2,blue
13502.0,17,5,780.5,1,2,3,123,6,Silver,2,blue
13503.0,72,6,1905.39,2,2,2,222,6,Silver,3,yellow
13504.0,65,1,295.93,2,4,4,244,10,Gold,1,green
13506.0,317,5,1639.2,3,2,2,322,7,Silver,3,yellow
13507.0,4,4,2479.16,1,2,1,121,4,Bronze,2,blue
13508.0,244,2,287.05,3,3,4,334,10,Gold,1,green
13509.0,9,8,1114.72,1,1,2,112,4,Bronze,2,blue
13510.0,2,11,4558.29,1,1,1,111,3,Bronze,0,red
13511.0,677,1,282.76,4,4,4,444,12,Platinum,1,green
13512.0,261,4,713.39,3,2,3,323,8,Silver,3,yellow
13513.0,127,3,824.59,3,3,3,333,9,Gold,3,yellow
13514.0,74,4,815.9000000000001,2,2,3,223,7,Silver,3,yellow
13515.0,73,6,1265.82,2,2,2,222,6,Silver,3,yellow
13516.0,22,4,1685.26,1,2,2,122,5,Bronze,2,blue
13517.0,60,3,2128.42,2,3,2,232,7,Silver,3,yellow
13518.0,86,1,659.4399999999999,2,4,3,243,9,Gold,1,green
13519.0,79,2,343.21,2,3,3,233,8,Silver,2,blue
13521.0,2,3,1093.65,1,3,2,132,6,Silver,2,blue
13522.0,31,1,125.80000000000001,2,4,4,244,10,Gold,2,blue
13523.0,34,6,5101.52,2,2,1,221,5,Bronze,0,red
13524.0,41,5,680.1800000000001,2,2,3,223,7,Silver,2,blue
13525.0,15,2,628.78,1,3,3,133,7,Silver,2,blue
13526.0,739,2,1182.0,4,3,2,432,9,Gold,3,yellow
13527.0,34,12,4683.74,2,1,1,211,4,Bronze,0,red
13529.0,79,2,307.76,2,3,4,234,9,Gold,1,green
13530.0,635,1,402.97999999999996,4,4,3,443,11,Platinum,1,green
13531.0,206,6,1738.52,3,2,2,322,7,Silver,3,yellow
13532.0,34,1,210.31,2,4,4,244,10,Gold,2,blue
13533.0,183,3,270.79,3,3,4,334,10,Gold,1,green
13534.0,3,35,7720.9,1,1,1,111,3,Bronze,0,red
13535.0,403,1,89.5,4,4,4,444,12,Platinum,1,green
13536.0,2,7,3448.29,1,2,1,121,4,Bronze,0,red
13537.0,426,2,717.85,4,3,3,433,10,Gold,1,green
13538.0,44,12,3112.73,2,1,1,211,4,Bronze,0,red
13539.0,86,7,1569.3600000000001,2,2,2,222,6,Silver,3,yellow
13540.0,468,3,632.39,4,3,3,433,10,Gold,1,green
13541.0,428,2,785.25,4,3,3,433,10,Gold,1,green
13542.0,377,17,4006.17,3,1,1,311,5,Bronze,3,yellow
13543.0,635,2,1439.6100000000001,4,3,2,432,9,Gold,3,yellow
13544.0,40,6,829.0,2,2,3,223,7,Silver,2,blue
13545.0,391,2,374.64,4,3,3,433,10,Gold,1,green
13546.0,13,5,1092.14,1,2,2,122,5,Bronze,2,blue
13547.0,409,1,175.53,4,4,4,444,12,Platinum,1,green
13548.0,97,3,908.99,2,3,2,232,7,Silver,3,yellow
13549.0,26,8,1005.8,1,1,2,112,4,Bronze,2,blue
13550.0,384,1,349.51,4,4,3,443,11,Platinum,1,green
13551.0,320,2,244.2,3,3,4,334,10,Gold,1,green
13552.0,67,22,6978.92,2,1,1,211,4,Bronze,0,red
13553.0,675,1,517.8,4,4,3,443,11,Platinum,1,green
13554.0,381,7,1638.28,3,2,2,322,7,Silver,3,yellow
13555.0,74,13,8999.19,2,1,1,211,4,Bronze,0,red
13556.0,430,2,200.82,4,3,4,434,11,Platinum,1,green
13557.0,29,13,3032.26,2,1,1,211,4,Bronze,0,red
13558.0,6,4,605.06,1,2,3,123,6,Silver,2,blue
13559.0,513,2,990.0,4,3,2,432,9,Gold,3,yellow
13560.0,8,1,174.37,1,4,4,144,9,Gold,2,blue
13561.0,216,11,1820.72,3,1,2,312,6,Silver,3,yellow
13562.0,82,8,4838.18,2,1,1,211,4,Bronze,3,yellow
13563.0,85,2,777.53,2,3,3,233,8,Silver,2,blue
13564.0,145,37,17249.55,3,1,1,311,5,Bronze,0,red
13565.0,20,3,414.8,1,3,3,133,7,Silver,2,blue
13566.0,41,5,1708.1200000000001,2,2,2,222,6,Silver,3,yellow
13567.0,429,4,1083.69,4,2,2,422,8,Silver,3,yellow
13568.0,174,1,192.85,3,4,4,344,11,Platinum,1,green
13569.0,18,4,893.78,1,2,2,122,5,Bronze,2,blue
13570.0,244,1,239.49,3,4,4,344,11,Platinum,1,green
13571.0,13,26,4546.54,1,1,1,111,3,Bronze,0,red
13572.0,206,1,1384.25,3,4,2,342,9,Gold,3,yellow
13573.0,51,6,916.47,2,2,2,222,6,Silver,3,yellow
13574.0,412,1,421.25,4,4,3,443,11,Platinum,1,green
13575.0,24,5,732.0699999999999,1,2,3,123,6,Silver,2,blue
13576.0,11,28,11551.74,1,1,1,111,3,Bronze,0,red
13577.0,26,11,3489.28,1,1,1,111,3,Bronze,0,red
13578.0,410,1,147.66,4,4,4,444,12,Platinum,1,green
13579.0,15,5,1539.04,1,2,2,122,5,Bronze,2,blue
13580.0,407,1,107.75,4,4,4,444,12,Platinum,1,green
13581.0,310,2,280.53000000000003,3,3,4,334,10,Gold,1,green
13582.0,390,2,241.68,4,3,4,434,11,Platinum,1,green
13583.0,156,2,1445.031,3,3,2,332,8,Silver,3,yellow
13584.0,307,3,392.45,3,3,3,333,9,Gold,1,green
13585.0,531,3,684.54,4,3,3,433,10,Gold,3,yellow
13586.0,542,1,131.53,4,4,4,444,12,Platinum,1,green
13587.0,64,4,1673.5,2,2,2,222,6,Silver,3,yellow
13588.0,16,9,2478.95,1,1,1,111,3,Bronze,0,red
13589.0,15,6,1120.74,1,2,2,122,5,Bronze,2,blue
13590.0,12,18,6349.59,1,1,1,111,3,Bronze,0,red
13591.0,65,7,2093.94,2,2,2,222,6,Silver,3,yellow
13592.0,36,4,247.95999999999998,2,2,4,224,8,Silver,2,blue
13593.0,109,14,5523.6900000000005,3,1,1,311,5,Bronze,0,red
13594.0,53,2,533.32,2,3,3,233,8,Silver,2,blue
13595.0,517,3,818.22,4,3,3,433,10,Gold,3,yellow
13596.0,6,2,697.04,1,3,3,133,7,Silver,2,blue
13597.0,401,2,396.71,4,3,3,433,10,Gold,1,green
13598.0,48,5,789.59,2,2,3,223,7,Silver,2,blue
13599.0,2,33,10167.630000000001,1,1,1,111,3,Bronze,0,red
13600.0,313,2,518.42,3,3,3,333,9,Gold,1,green
13601.0,46,4,1185.14,2,2,2,222,6,Silver,2,blue
13602.0,65,4,1025.17,2,2,2,222,6,Silver,3,yellow
13603.0,27,1,164.34,2,4,4,244,10,Gold,2,blue
13604.0,659,1,717.62,4,4,3,443,11,Platinum,1,green
13605.0,388,2,522.67,4,3,3,433,10,Gold,1,green
13606.0,30,3,280.53999999999996,2,3,4,234,9,Gold,2,blue
13607.0,41,2,1078.31,2,3,2,232,7,Silver,2,blue
13608.0,541,1,236.2,4,4,4,444,12,Platinum,1,green
13609.0,594,1,167.35,4,4,4,444,12,Platinum,1,green
13610.0,13,14,2175.88,1,1,2,112,4,Bronze,0,red
13611.0,90,10,3319.53,2,1,1,211,4,Bronze,3,yellow
13612.0,633,1,818.29,4,4,3,443,11,Platinum,1,green
13613.0,453,5,1039.8500000000001,4,2,2,422,8,Silver,3,yellow
13614.0,25,6,2359.19,1,2,1,121,4,Bronze,2,blue
13615.0,319,8,6272.53,3,1,1,311,5,Bronze,3,yellow
13616.0,569,2,288.1,4,3,4,434,11,Platinum,1,green
13617.0,41,8,1278.75,2,1,2,212,5,Bronze,3,yellow
13618.0,174,1,177.34,3,4,4,344,11,Platinum,1,green
13619.0,545,2,231.69,4,3,4,434,11,Platinum,1,green
13620.0,529,1,112.34,4,4,4,444,12,Platinum,1,green
13621.0,117,1,213.85,3,4,4,344,11,Platinum,1,green
13622.0,697,1,658.95,4,4,3,443,11,Platinum,1,green
13623.0,31,10,2566.49,2,1,1,211,4,Bronze,0,red
13624.0,389,1,462.08,4,4,3,443,11,Platinum,1,green
13625.0,597,1,301.26,4,4,4,444,12,Platinum,1,green
13626.0,253,2,707.04,3,3,3,333,9,Gold,1,green
13627.0,60,7,2245.9,2,2,1,221,5,Bronze,3,yellow
13628.0,677,1,310.14,4,4,4,444,12,Platinum,1,green
13629.0,24,19,13370.86,1,1,1,111,3,Bronze,0,red
13630.0,6,7,2031.78,1,2,2,122,5,Bronze,0,red
13631.0,100,11,3070.42,3,1,1,311,5,Bronze,3,yellow
13632.0,25,8,3648.15,1,1,1,111,3,Bronze,0,red
13634.0,34,16,5073.47,2,1,1,211,4,Bronze,0,red
13635.0,68,4,2999.16,2,2,1,221,5,Bronze,3,yellow
13636.0,37,5,949.12,2,2,2,222,6,Silver,2,blue
13637.0,53,3,810.5,2,3,3,233,8,Silver,2,blue
13638.0,16,1,122.64,1,4,4,144,9,Gold,2,blue
13639.0,75,2,1346.27,2,3,2,232,7,Silver,2,blue
13640.0,612,1,405.0,4,4,3,443,11,Platinum,1,green
13641.0,641,5,1016.47,4,2,2,422,8,Silver,3,yellow
13642.0,216,4,514.72,3,2,3,323,8,Silver,3,yellow
13643.0,32,10,2156.77,2,1,2,212,5,Bronze,0,red
13644.0,17,4,2624.26,1,2,1,121,4,Bronze,2,blue
13645.0,121,1,252.1,3,4,4,344,11,Platinum,1,green
13646.0,400,2,326.25,4,3,4,434,11,Platinum,1,green
13647.0,10,8,3071.68,1,1,1,111,3,Bronze,0,red
13648.0,401,8,1764.02,4,1,2,412,7,Silver,3,yellow
13649.0,257,6,1678.88,3,2,2,322,7,Silver,3,yellow
13650.0,17,10,3288.0,1,1,1,111,3,Bronze,0,red
13651.0,36,3,226.85,2,3,4,234,9,Gold,2,blue
13652.0,46,5,2570.85,2,2,1,221,5,Bronze,3,yellow
13653.0,488,1,152.2,4,4,4,444,12,Platinum,1,green
13654.0,44,11,6308.0,2,1,1,211,4,Bronze,0,red
13655.0,115,6,2280.51,3,2,1,321,6,Silver,3,yellow
13656.0,165,4,1078.85,3,2,2,322,7,Silver,3,yellow
13657.0,11,2,382.14,1,3,3,133,7,Silver,2,blue
13658.0,10,9,6025.5,1,1,1,111,3,Bronze,0,red
13659.0,206,12,4894.88,3,1,1,311,5,Bronze,3,yellow
13660.0,401,1,314.59,4,4,4,444,12,Platinum,1,green
13661.0,604,1,325.24,4,4,4,444,12,Platinum,1,green
13662.0,86,11,2250.11,2,1,1,211,4,Bronze,3,yellow
13663.0,180,5,2047.51,3,2,2,322,7,Silver,3,yellow
13665.0,387,3,1711.6599999999999,4,3,2,432,9,Gold,3,yellow
13666.0,61,5,127.89999999999999,2,2,4,224,8,Silver,2,blue
13667.0,150,1,305.02,3,4,4,344,11,Platinum,1,green
13668.0,3,35,13089.94,1,1,1,111,3,Bronze,0,red
13669.0,51,3,413.55,2,3,3,233,8,Silver,2,blue
13670.0,76,1,349.7,2,4,3,243,9,Gold,1,green
13671.0,395,1,194.95,4,4,4,444,12,Platinum,1,green
13672.0,302,3,419.92,3,3,3,333,9,Gold,1,green
13673.0,19,2,396.92,1,3,3,133,7,Silver,2,blue
13674.0,433,1,240.68,4,4,4,444,12,Platinum,1,green
13675.0,152,2,486.82000000000005,3,3,3,333,9,Gold,1,green
